sample,r,likelihood,mean,low,high
all,0.0,0.7341763987915108,0.000762399964192068,0.00010546147336995027,0.0023030746686501613
all,0.0,0.7468339636594401,0.0007720007840643997,0.00011068250696937887,0.002372114135922445
all,0.0,0.7594915285273695,0.0007817224114337488,0.0001108421098604219,0.0023963867524534528
all,0.0,0.7721490933952989,0.0007915663640285271,0.000110576040144909,0.002431443416697305
all,0.0,0.7848066582632283,0.0008015341785839164,0.00011114226391656086,0.0024674256610343567
all,0.0,0.7974642231311576,0.0008116274110783545,0.00011107641104206801,0.002532905651127488
all,0.0,0.810121787999087,0.0008218476369729241,0.0001118254166162482,0.0025931949930242987
all,0.0,0.8227793528670163,0.0008321964514536758,0.00011431584753761726,0.0027015799102071314
all,0.0,0.8354369177349457,0.0008426754696769299,0.00011731326122928565,0.00280389170639185
all,0.0,0.848094482602875,0.0008532863270175824,0.00011804852411651952,0.0029080885697263894
all,0.0,0.8607520474708045,0.0008640306793204569,0.00012039555115441188,0.002978760364278957
all,0.0,0.8734096123387338,0.000874910203154737,0.00011971724744898904,0.00305566980440252
all,0.0,0.8860671772066632,0.0008859265960715141,0.00012082482128901097,0.0032549702585846813
all,0.0,0.8987247420745925,0.0008970815768644932,0.00012077567349800172,0.003346468650414948
all,0.0,0.9113823069425219,0.0009083768858338846,0.00012183756539062565,0.00344053346612289
all,0.0,0.9240398718104512,0.0009198142850535283,0.00012237661434338183,0.00358521822131524
all,0.0,0.9366974366783806,0.0009313955586412874,0.00011959069298168367,0.003720097038619977
all,0.0,0.94935500154631,0.0009431225130327447,0.0001190801546736859,0.003822567024487961
all,0.0,0.9620125664142394,0.0009549969772582452,0.00011723764804289729,0.003960137569814585
all,0.0,0.9746701312821687,0.000967020803223329,0.000117189971513715,0.004156653264415328
all,0.0,0.9873276961500981,0.0009791958659925782,0.00011662443225511336,0.004354557581772836
all,0.0,0.9999852610180274,0.0009915240640769396,0.00011718340032708303,0.00457145532407118
all,0.5,0.013222823155847,0.022350235288859467,0.003383689278106091,0.04897858772098459
all,0.5,0.025711903595339897,0.02258917800781024,0.0035057422966697427,0.049041078697929404
all,0.5,0.03820098403483279,0.022830615570349995,0.003632504952309129,0.04896925600578497
all,0.5,0.05069006447432568,0.023074572744060835,0.0037565040605840464,0.04901128007830982
all,0.5,0.06317914491381858,0.02332107451487345,0.0038985771106074037,0.04877522800923742
all,0.5,0.07566822535331147,0.023570146088391336,0.004040241402594623,0.04892655799157481
all,0.5,0.08815730579280437,0.023821812891208768,0.004185120426723521,0.04899844259527577
all,0.5,0.10064638623229726,0.024076100572222533,0.004334071130886978,0.04894650597469269
all,0.5,0.11313546667179016,0.024333035003936514,0.004489239642697415,0.04920497983632271
all,0.5,0.12562454711128307,0.024592642283759028,0.0046517652732940605,0.04923023192039311
all,0.5,0.13811362755077594,0.024854948735292388,0.004820150678749769,0.04944135048520358
all,0.5,0.15060270799026884,0.025119980909614044,0.004994605207034869,0.0495076696944375
all,0.5,0.16309178842976174,0.02538776558654905,0.005175920404377668,0.049500890879929066
all,0.5,0.17558086886925464,0.02565832977593318,0.005363099664480243,0.049523212702698535
all,0.5,0.1880699493087475,0.02593170071886635,0.005556588459421756,0.049858169599104746
all,0.5,0.2005590297482404,0.02620790588895573,0.005743023321285378,0.04992691375565336
all,0.5,0.21304811018773331,0.026486972993547943,0.005933018051307593,0.04996668252222881
all,0.5,0.22553719062722621,0.026768929974950118,0.006129260038305088,0.0499673562675085
all,0.5,0.23802627106671911,0.027053805011638808,0.006331956355607406,0.050116147991144055
all,0.5,0.250515351506212,0.027341626519456704,0.006542157784938565,0.05018165151873857
all,0.5,0.2630044319457049,0.027632423152796032,0.006757530047641817,0.050159298449250427
all,0.5,0.2754935123851978,0.02792622380576861,0.006980042835930016,0.05010469985802226
all,0.5,0.2879825928246907,0.028223057613361472,0.007218409988156708,0.05021144151267458
all,0.5,0.30047167326418356,0.02852295395257785,0.007452106377400665,0.05043900226448207
all,0.5,0.3129607537036765,0.028825942443562565,0.007698444777798557,0.050472294623061555
all,0.5,0.32544983414316936,0.029132052950711394,0.007952803779544661,0.050528161556689224
all,0.5,0.3379389145826623,0.029441315583763776,0.00818700024979907,0.05063139450689707
all,0.5,0.35042799502215516,0.02975376069887804,0.008451443032982023,0.05087486205006146
all,0.5,0.36291707546164803,0.030069418899688602,0.008725141001221355,0.05098798899396716
all,0.5,0.37540615590114096,0.030388321038344414,0.009008207764761508,0.0511415181361997
all,0.5,0.38789523634063383,0.030710498216527996,0.009355321967609595,0.05139993441903566
all,0.5,0.40038431678012676,0.03103598178645434,0.009663935306400081,0.051619113314026396
all,0.5,0.41287339721961963,0.03136480335184871,0.009917789574984688,0.0518585180356759
all,0.5,0.4253624776591125,0.031696994768903135,0.010232625629019932,0.052100925629200136
all,0.5,0.43785155809860543,0.032032588147210245,0.010561679157785294,0.05234254924230522
all,0.5,0.4503406385380983,0.03237161585067418,0.010918378398548092,0.052803892287099516
all,0.5,0.46282971897759123,0.03271411049839727,0.011300960570558535,0.05308781280006519
all,0.5,0.4753187994170841,0.03306010496554229,0.011597455047959898,0.05377011578435846
all,0.5,0.487807879856577,0.0334096323841689,0.011767298365094447,0.05420201903696235
all,0.5,0.50029696029607,0.03376272614404397,0.01200507326283724,0.05464050189927253
all,0.5,0.5127860407355628,0.034119419893424346,0.012341196611775355,0.05526963823681764
all,0.5,0.5252751211750557,0.03447974753981185,0.012572194028542568,0.05562222299881715
all,0.5,0.5377642016145486,0.03484374325067915,0.013012458941893755,0.055948371013165264
all,0.5,0.5502532820540414,0.03521144145416581,0.013156297727112297,0.05617376607481496
all,0.5,0.5627423624935344,0.03558287683974369,0.01345297218074281,0.056667509347613984
all,0.5,0.5752314429330273,0.03595808435885045,0.013522550678916808,0.0572850465152729
all,0.5,0.5877205233725201,0.036337099225490735,0.013784744431404716,0.05775411566180807
all,0.5,0.600209603812013,0.0367199569168037,0.014021777073114578,0.0584448698031434
all,0.5,0.612698684251506,0.037106693173595794,0.01439314875313951,0.05898741319217825
all,0.5,0.6251877646909988,0.03749734400083848,0.014908175244145753,0.0595571826208861
all,0.5,0.6376768451304917,0.037891945668128986,0.015089486572016702,0.06052810334806184
all,0.5,0.6501659255699846,0.03829053471011403,0.015325148809081318,0.06123354796152481
all,0.5,0.6626550060094776,0.03869314792687445,0.015318528799113478,0.06180432465637408
all,0.5,0.6751440864489704,0.03909982238427077,0.015523369013264718,0.06247420724057038
all,0.5,0.6876331668884633,0.039510595414247736,0.015919213370544975,0.06330770511895285
all,0.5,0.7001222473279562,0.03992550461509733,0.01609315429685237,0.06411816335229961
all,0.5,0.7126113277674491,0.04034458785167881,0.01636536799128864,0.06492674508261205
all,0.5,0.725100408206942,0.04076788325559497,0.01656021140679464,0.06588480716157692
all,0.5,0.7375894886464349,0.04119542922532315,0.01665680995250857,0.06675093058324008
all,0.5,0.7500785690859277,0.041627264426300124,0.016826626082878944,0.0674630100722383
all,0.5,0.7625676495254207,0.042063427790959756,0.017034560735991498,0.06857516819660132
