sample,r,likelihood,mean,low,high
conflicted,1.0,0.05983885423433359,0.4262891072945,0.12712343704299553,0.8526716434897536
conflicted,1.0,0.07237144892325884,0.4236056779530387,0.12820832838283286,0.8481048638433873
conflicted,1.0,0.0849040436121841,0.4209267470448963,0.12855790212834908,0.8434229444168028
conflicted,1.0,0.09743663830110934,0.41825246437516567,0.1296939277634147,0.8374405710280061
conflicted,1.0,0.10996923299003458,0.41558297867003663,0.12807294398497077,0.8321076678821769
conflicted,1.0,0.12250182767895983,0.4129184375452597,0.12971890149449186,0.8266947393390209
conflicted,1.0,0.13503442236788507,0.410258987475148,0.1317185325224487,0.8214470302600054
conflicted,1.0,0.14756701705681033,0.4076047737621307,0.13376073499646218,0.8152076389983355
conflicted,1.0,0.1600996117457356,0.4049559405068684,0.13516371962905332,0.8084455389480854
conflicted,1.0,0.17263220643466082,0.40231263057894534,0.13529940015008188,0.8023721575960088
conflicted,1.0,0.18516480112358608,0.3996749855881471,0.1358367031635282,0.7969391705979803
conflicted,1.0,0.1976973958125113,0.3970431458563373,0.13831850100844845,0.7907152672001835
conflicted,1.0,0.21022999050143656,0.39441725038994163,0.14056358018941975,0.7829857857178996
conflicted,1.0,0.22276258519036182,0.39179743685305174,0.1417611883087093,0.7738851605658306
conflicted,1.0,0.23529517987928705,0.3891838415411557,0.14297683828995575,0.7670293006037804
conflicted,1.0,0.2478277745682123,0.3865765993555071,0.1441824218936151,0.7602338719636003
conflicted,1.0,0.26036036925713757,0.3839758437781393,0.14625823087287898,0.7532970364314794
conflicted,1.0,0.27289296394606277,0.381381706847534,0.14755171434785555,0.7453581372067011
conflicted,1.0,0.2854255586349881,0.3787943191349508,0.14838400485220357,0.7371703123788326
conflicted,1.0,0.2979581533239133,0.37621380972142665,0.15006366025688267,0.7318113746691824
conflicted,1.0,0.3104907480128386,0.37364030617544947,0.15074539697130188,0.724774270901154
conflicted,1.0,0.3230233427017638,0.3710739345313142,0.15149297303237483,0.7169146983730653
conflicted,1.0,0.335555937390689,0.3685148192681656,0.15273532925377165,0.7098211743555269
conflicted,1.0,0.3480885320796143,0.3659630832897325,0.1539593238888377,0.7035904376102915
conflicted,1.0,0.3606211267685395,0.3634188479047604,0.15443180384681135,0.6955082526168537
conflicted,1.0,0.37315372145746484,0.3608822328081438,0.15648065039246126,0.68884787176909
conflicted,1.0,0.38568631614639004,0.35835335606276314,0.15659998601919353,0.679478522939563
conflicted,1.0,0.39821891083531524,0.3558323340820295,0.15587873833294397,0.6748101819041135
conflicted,1.0,0.41075150552424056,0.3533192816131399,0.15622382443194982,0.6699122591871167
conflicted,1.0,0.42328410021316576,0.350814311721044,0.15718106828104533,0.6628580974720921
conflicted,1.0,0.4358166949020911,0.3483175357731254,0.1571014727490747,0.6547170996157444
conflicted,1.0,0.4483492895910163,0.3458290634245978,0.15629037804455986,0.6443569836153762
conflicted,1.0,0.4608818842799415,0.3433490026046167,0.15520299694567125,0.6350183552873575
conflicted,1.0,0.4734144789688668,0.3408774595031068,0.1581408539286445,0.6300466418652058
conflicted,1.0,0.485947073657792,0.33841453855830594,0.15693576166463966,0.6234436900408541
conflicted,1.0,0.4984796683467173,0.33596034244502215,0.1560034804133634,0.6129565628832727
conflicted,1.0,0.5110122630356425,0.3335149720636061,0.15680362996049857,0.6066201879363506
conflicted,1.0,0.5235448577245678,0.33107852652963393,0.1565368404980514,0.5981752812658179
conflicted,1.0,0.536077452413493,0.3286511031643012,0.15471705782849446,0.5947118140449598
conflicted,1.0,0.5486100471024182,0.3262327974855228,0.15390326945378904,0.5847465188832366
conflicted,1.0,0.5611426417913435,0.32382370319973836,0.15317815594899997,0.5801232803484297
conflicted,1.0,0.5736752364802687,0.3214239121944174,0.15291083728427637,0.5724890159301524
conflicted,1.0,0.5862078311691941,0.31903351453126255,0.15248911940471938,0.5643986904657368
conflicted,1.0,0.5987404258581193,0.31665259844010496,0.15095712346292825,0.5589833323027339
conflicted,1.0,0.6112730205470446,0.3142812503134881,0.15110483880978928,0.5538469549944643
conflicted,1.0,0.6238056152359698,0.31191955470193483,0.1483626238401894,0.5489605307600945
conflicted,1.0,0.636338209924895,0.30956759430989245,0.14618935772687539,0.5444720707419087
conflicted,1.0,0.6488708046138203,0.30722544999234985,0.1454718987710793,0.539355864463638
conflicted,1.0,0.6614033993027455,0.3048932007521202,0.14498159282066359,0.5380447495321008
conflicted,1.0,0.6739359939916708,0.3025709237377843,0.14299518542359194,0.5350030465441838
conflicted,1.0,0.686468588680596,0.30025869424228585,0.14215909660119447,0.5320817191447943
conflicted,1.0,0.6990011833695212,0.29795658570217254,0.14090081367703658,0.5284302481526859
conflicted,1.0,0.7115337780584465,0.29566466969747607,0.13928012069120901,0.5256849657966475
conflicted,1.0,0.7240663727473717,0.2933830159522223,0.13744634824120516,0.5230588581679061
conflicted,1.0,0.736598967436297,0.291111692335564,0.13538410152986832,0.5191082224980016
conflicted,1.0,0.7491315621252223,0.2888507648635282,0.13402211691036292,0.5173262573511845
conflicted,1.0,0.7616641568141475,0.28660029770136913,0.1321416349370156,0.511743295820275
conflicted,1.0,0.7741967515030728,0.2843603531665181,0.13029063978136313,0.5061396230392805
conflicted,1.0,0.786729346191998,0.28213099173212147,0.12726554510313082,0.5029022295735974
