question_id,gold_hops,order,starting_mask,added_hop,control_coverage,intervention_coverage,control_likelihood,intervention_likelihood,paired_change,token_change
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,0,3,0.0,0.25,0.0109869414263174,0.0675466911396291,0.05655974971331171,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,0,4,0.0,0.25,0.0109869414263174,0.4378234991142019,0.4268365576878845,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1,2,0.25,0.5,0.7057850278370112,0.8354835350552604,0.12969850721824916,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1,3,0.25,0.5,0.7057850278370112,0.7310585727705126,0.025273544933501313,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,1,4,0.25,0.5,0.7057850278370112,0.8596637523076225,0.15387872447061124,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,2,1,0.25,0.5,0.5926665999540697,0.8354835350552604,0.24281693510119073,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,2,3,0.25,0.5,0.5926665999540697,0.9706877712095656,0.37802117125549595,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,2,4,0.25,0.5,0.5926665999540697,0.924141819456443,0.33147521950237335,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,3,3,0.5,0.75,0.8354835350552604,0.9986749778041544,0.16319144274889397,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,3,4,0.5,0.75,0.8354835350552604,0.9940889311697508,0.15860539611449043,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,4,1,0.25,0.5,0.0675466911396291,0.7310585727705126,0.6635118816308835,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,4,2,0.25,0.5,0.0675466911396291,0.9706877712095656,0.9031410800699365,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,4,4,0.25,0.5,0.0675466911396291,0.8933093961129795,0.8257627049733505,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,5,2,0.5,0.75,0.7310585727705126,0.9986749778041544,0.2676164050336418,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,5,4,0.5,0.75,0.7310585727705126,0.9850429123228496,0.253984339552337,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,6,1,0.5,0.75,0.9706877712095656,0.9986749778041544,0.027987206594588754,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,6,4,0.5,0.75,0.9706877712095656,0.9984988174795962,0.027811046270030615,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,7,4,0.75,1.0,0.9986749778041544,0.999998540623692,0.0013235628195376048,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,8,1,0.25,0.5,0.4378234991142019,0.8596637523076225,0.4218402531934206,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,8,2,0.25,0.5,0.4378234991142019,0.924141819456443,0.48631832034224115,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,8,3,0.25,0.5,0.4378234991142019,0.8933093961129795,0.4554858969987777,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,9,2,0.5,0.75,0.8596637523076225,0.9940889311697508,0.13442517886212835,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,9,3,0.5,0.75,0.8596637523076225,0.9850429123228496,0.1253791600152271,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,10,1,0.5,0.75,0.924141819456443,0.9940889311697508,0.06994711171330781,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,10,3,0.5,0.75,0.924141819456443,0.9984988174795962,0.07435699802315321,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,11,3,0.75,1.0,0.9940889311697508,0.999998540623692,0.005909609453941145,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,12,1,0.5,0.75,0.8933093961129795,0.9850429123228496,0.09173351620987003,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,12,2,0.5,0.75,0.8933093961129795,0.9984988174795962,0.10518942136661669,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,13,2,0.75,1.0,0.9850429123228496,0.999998540623692,0.014955628300842405,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,14,1,0.75,1.0,0.9984988174795962,0.999998540623692,0.0014997231440957437,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,0,1,0.0,0.25,0.0420877295677101,0.8519527963298947,0.8098650667621846,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,0,2,0.0,0.25,0.0420877295677101,0.3208212943308302,0.27873356476312006,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,0,3,0.0,0.25,0.0420877295677101,0.0850990397862884,0.0430113102185783,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,0,4,0.0,0.25,0.0420877295677101,0.2018132222603788,0.1597254926926687,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,1,2,0.25,0.5,0.8519527963298947,0.9626731123881443,0.11072031605824961,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,1,3,0.25,0.5,0.8519527963298947,0.8872045918531092,0.035251795523214446,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,1,4,0.25,0.5,0.8519527963298947,0.8740772368049822,0.022124440475087437,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,2,1,0.25,0.5,0.3208212943308302,0.9626731123881443,0.6418518180573142,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,2,3,0.25,0.5,0.3208212943308302,0.6791786926816161,0.35835739835078595,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,2,4,0.25,0.5,0.3208212943308302,0.4687906266262437,0.14796933229541354,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,3,3,0.5,0.75,0.9626731123881443,0.9964063972101564,0.0337332848220121,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,3,4,0.5,0.75,0.9626731123881443,0.9961755161797266,0.0335024037915822,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,4,1,0.25,0.5,0.0850990397862884,0.8872045918531092,0.8021055520668208,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,4,2,0.25,0.5,0.0850990397862884,0.6791786926816161,0.5940796528953277,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,4,4,0.25,0.5,0.0850990397862884,0.4378234991142019,0.35272445932791346,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,5,2,0.5,0.75,0.8872045918531092,0.9964063972101564,0.10920180535704727,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,5,4,0.5,0.75,0.8872045918531092,0.982013788211994,0.09480919635888485,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,6,1,0.5,0.75,0.6791786926816161,0.9964063972101564,0.3172277045285403,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,6,4,0.5,0.75,0.6791786926816161,0.8933093961129795,0.21413070343136342,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,7,4,0.75,1.0,0.9964063972101564,0.999972464305616,0.0035660670954595908,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,8,1,0.25,0.5,0.2018132222603788,0.8740772368049822,0.6722640145446034,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,8,2,0.25,0.5,0.2018132222603788,0.4687906266262437,0.2669774043658649,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,8,3,0.25,0.5,0.2018132222603788,0.4378234991142019,0.2360102768538231,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,9,2,0.5,0.75,0.8740772368049822,0.9961755161797266,0.12209827937474438,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,9,3,0.5,0.75,0.8740772368049822,0.982013788211994,0.10793655140701186,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,10,1,0.5,0.75,0.4687906266262437,0.9961755161797266,0.5273848895534828,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,10,3,0.5,0.75,0.4687906266262437,0.8933093961129795,0.42451876948673584,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,11,3,0.75,1.0,0.9961755161797266,0.999972464305616,0.0037969481258894877,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,12,1,0.5,0.75,0.4378234991142019,0.982013788211994,0.5441902890977921,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,12,2,0.5,0.75,0.4378234991142019,0.8933093961129795,0.4554858969987777,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,13,2,0.75,1.0,0.982013788211994,0.999972464305616,0.017958676093622006,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1,14,1,0.75,1.0,0.8933093961129795,0.999972464305616,0.10666306819263649,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0,0,1,0.0,0.5,0.0031726829161206,0.9465966762263736,0.943423993310253,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0,0,2,0.0,0.5,0.0031726829161206,0.5621765008857981,0.5590038179696775,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0,1,2,0.5,1.0,0.9465966762263736,0.9990889486443756,0.05249227241800203,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0,2,1,0.5,1.0,0.5621765008857981,0.9990889486443756,0.4369124477585775,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,0,1,0.0,0.5,0.0059110700164289,0.9525741269907294,0.9466630569743005,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,0,2,0.0,0.5,0.0059110700164289,0.679178699175393,0.6732676291589641,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,1,2,0.5,1.0,0.9525741269907294,0.9994472214482956,0.046873094457566156,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1,2,1,0.5,1.0,0.679178699175393,0.9994472214482956,0.3202685222729026,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,0,1,0.0,0.25,0.0097084752010604,0.3208212975777186,0.3111128223766582,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,0,2,0.0,0.25,0.0097084752010604,0.2568319885433443,0.2471235133422839,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,0,3,0.0,0.25,0.0097084752010604,0.0043315017725418,-0.0053769734285186,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,0,4,0.0,0.25,0.0097084752010604,0.0149570848162129,0.0052486096151525,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,1,2,0.25,0.5,0.3208212975777186,0.665410558746814,0.3445892611690954,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,1,3,0.25,0.5,0.3208212975777186,0.3486451353339457,0.0278238377562271,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,1,4,0.25,0.5,0.3208212975777186,0.3775406687981454,0.056719371220426806,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,2,1,0.25,0.5,0.2568319885433443,0.665410558746814,0.40857857020346966,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,2,3,0.25,0.5,0.2568319885433443,0.8872046000546981,0.6303726115113538,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,2,4,0.25,0.5,0.2568319885433443,0.6654105720171531,0.4085785834738088,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,3,3,0.5,0.75,0.665410558746814,0.9688561711513192,0.3034456124045052,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,3,4,0.5,0.75,0.665410558746814,0.9324533060447604,0.2670427472979464,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,4,1,0.25,0.5,0.0043315017725418,0.3486451353339457,0.3443136335614039,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,4,2,0.25,0.5,0.0043315017725418,0.8872046000546981,0.8828730982821563,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,4,4,0.25,0.5,0.0043315017725418,0.4687906266262437,0.4644591248537019,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,5,2,0.5,0.75,0.3486451353339457,0.9688561711513192,0.6202110358173735,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,5,4,0.5,0.75,0.3486451353339457,0.8740772359849249,0.5254321006509792,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,6,1,0.5,0.75,0.8872046000546981,0.9688561711513192,0.08165157109662102,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,6,4,0.5,0.75,0.8872046000546981,0.9968273171107565,0.1096227170560583,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,7,4,0.75,1.0,0.9688561711513192,0.9999910603031632,0.031134889151844036,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,8,1,0.25,0.5,0.0149570848162129,0.3775406687981454,0.3625835839819325,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,8,2,0.25,0.5,0.0149570848162129,0.6654105720171531,0.6504534872009402,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,8,3,0.25,0.5,0.0149570848162129,0.4687906266262437,0.4538335418100308,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,9,2,0.5,0.75,0.3775406687981454,0.9324533060447604,0.554912637246615,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,9,3,0.5,0.75,0.3775406687981454,0.8740772359849249,0.4965365671867795,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,10,1,0.5,0.75,0.6654105720171531,0.9324533060447604,0.26704273402760725,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,10,3,0.5,0.75,0.6654105720171531,0.9968273171107565,0.3314167450936033,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,11,3,0.75,1.0,0.9324533060447604,0.9999910603031632,0.0675377542584028,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,12,1,0.5,0.75,0.4687906266262437,0.8740772359849249,0.4052866093586812,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,12,2,0.5,0.75,0.4687906266262437,0.9968273171107565,0.5280366904845127,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,13,2,0.75,1.0,0.8740772359849249,0.9999910603031632,0.12591382431823828,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0,14,1,0.75,1.0,0.9968273171107565,0.9999910603031632,0.003163743192406754,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,0,1,0.0,0.25,0.0055549239641421,0.6926419863070303,0.6870870623428882,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,0,2,0.0,0.25,0.0055549239641421,0.4378234991142019,0.4322685751500598,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,0,3,0.0,0.25,0.0055549239641421,0.0033766128240389,-0.0021783111401032004,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,0,4,0.0,0.25,0.0055549239641421,0.029312231360832,0.0237573073966899,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,1,2,0.25,0.5,0.6926419863070303,0.8933093971781262,0.20066741087109585,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,1,3,0.25,0.5,0.6926419863070303,0.5621765008857981,-0.13046548542123226,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,1,4,0.25,0.5,0.6926419863070303,0.8519528038477825,0.15931081754075216,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,2,1,0.25,0.5,0.4378234991142019,0.8933093971781262,0.4554858980639243,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,2,3,0.25,0.5,0.4378234991142019,0.7879311968878542,0.3501076977736523,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,2,4,0.25,0.5,0.4378234991142019,0.808067214708308,0.3702437155941061,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,3,3,0.5,0.75,0.8933093971781262,0.9984988174379784,0.10518942025985223,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,3,4,0.5,0.75,0.8933093971781262,0.9976768374426964,0.10436744026457023,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,4,1,0.25,0.5,0.0033766128240389,0.5621765008857981,0.5587998880617592,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,4,2,0.25,0.5,0.0033766128240389,0.7879311968878542,0.7845545840638153,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,4,4,0.25,0.5,0.0033766128240389,0.1919327864472368,0.1885561736231979,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,5,2,0.5,0.75,0.5621765008857981,0.9984988174379784,0.43632231655218034,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,5,4,0.5,0.75,0.5621765008857981,0.8872045963267032,0.32502809544090516,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,6,1,0.5,0.75,0.7879311968878542,0.9984988174379784,0.21056762055012423,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,6,4,0.5,0.75,0.7879311968878542,0.9902915239348842,0.20236032704703,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,7,4,0.75,1.0,0.9984988174379784,0.99996464375982,0.0014658263218415568,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,8,1,0.25,0.5,0.029312231360832,0.8519528038477825,0.8226405724869504,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,8,2,0.25,0.5,0.029312231360832,0.808067214708308,0.778754983347476,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,8,3,0.25,0.5,0.029312231360832,0.1919327864472368,0.1626205550864048,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,9,2,0.5,0.75,0.8519528038477825,0.9976768374426964,0.14572403359491393,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,9,3,0.5,0.75,0.8519528038477825,0.8872045963267032,0.03525179247892074,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,10,1,0.5,0.75,0.808067214708308,0.9976768374426964,0.18960962273438842,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,10,3,0.5,0.75,0.808067214708308,0.9902915239348842,0.18222430922657618,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,11,3,0.75,1.0,0.9976768374426964,0.99996464375982,0.002287806317123553,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,12,1,0.5,0.75,0.1919327864472368,0.8872045963267032,0.6952718098794665,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,12,2,0.5,0.75,0.1919327864472368,0.9902915239348842,0.7983587374876474,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,13,2,0.75,1.0,0.8872045963267032,0.99996464375982,0.11276004743311674,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1,14,1,0.75,1.0,0.9902915239348842,0.99996464375982,0.009673119824935794,-4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0,0,1,0.0,0.5,0.0080619927943948,0.9808759619213884,0.9728139691269936,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0,0,2,0.0,0.5,0.0080619927943948,0.3775406687981454,0.3694786760037506,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0,1,2,0.5,1.0,0.9808759619213884,0.9999151889586244,0.01903922703723604,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0,2,1,0.5,1.0,0.3775406687981454,0.9999151889586244,0.622374520160479,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,1,0,1,0.0,0.5,0.0066928503515724,0.9840936103291534,0.977400759977581,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,1,0,2,0.0,0.5,0.0066928503515724,0.0259573580454946,0.0192645076939222,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,1,1,2,0.5,1.0,0.9840936103291534,0.9997388096904116,0.01564519936125819,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,1,2,1,0.5,1.0,0.0259573580454946,0.9997388096904116,0.973781451644917,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0,0,1,0.0,0.5,0.0017007227456672,0.9241418147556224,0.9224410920099552,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0,0,2,0.0,0.5,0.0017007227456672,0.0600866543818158,0.058385931636148594,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0,1,2,0.5,1.0,0.9241418147556224,0.999620015513294,0.07547820075767164,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0,2,1,0.5,1.0,0.0600866543818158,0.999620015513294,0.9395333611314782,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,1,0,1,0.0,0.5,0.0024726234449228,0.952574131534726,0.9501015080898032,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,1,0,2,0.0,0.5,0.0024726234449228,0.0758581784543034,0.0733855550093806,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,1,1,2,0.5,1.0,0.952574131534726,0.9998204720337563,0.047246340499030315,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,1,2,1,0.5,1.0,0.0758581784543034,0.9998204720337563,0.9239622935794529,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,0,1,0.0,0.25,0.0052201247625817,0.7772998611746911,0.7720797364121094,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,0,2,0.0,0.25,0.0052201247625817,0.3208213073183839,0.31560118255580216,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,0,3,0.0,0.25,0.0052201247625817,0.060086650384398,0.0548665256218163,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,0,4,0.0,0.25,0.0052201247625817,0.0900929930457958,0.0848728682832141,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,1,2,0.25,0.5,0.7772998611746911,0.9626731123881443,0.18537325121345327,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,1,3,0.25,0.5,0.7772998611746911,0.7981867801399695,0.02088691896527839,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,1,4,0.25,0.5,0.7772998611746911,0.9284087993174236,0.15110893814273252,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,2,1,0.25,0.5,0.3208213073183839,0.9626731123881443,0.6418518050697605,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,2,3,0.25,0.5,0.3208213073183839,0.7772998611746911,0.4564785538563072,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,2,4,0.25,0.5,0.3208213073183839,0.8080672123972185,0.4872459050788346,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,3,3,0.5,0.75,0.9626731123881443,0.9968273165595952,0.034154204171450875,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,3,4,0.5,0.75,0.9626731123881443,0.9740426404003923,0.011369528012247998,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,4,1,0.25,0.5,0.060086650384398,0.7981867801399695,0.7381001297555715,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,4,2,0.25,0.5,0.060086650384398,0.7772998611746911,0.7172132107902931,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0,4,4,0.25,0.5,0.060086650384398,0.7185943895575957,0.6585077391731977,-3.0
